track_id,frame_id,idx_kp
5117,15,921
5117,16,901
5117,17,884
5117,18,867
5117,19,875
5118,14,891
5118,15,449
5118,16,170
5118,17,137
5118,18,90
5119,14,893
5119,15,925
5120,14,894
5120,15,922
5120,16,903
5121,14,895
5121,15,923
5121,16,904
5122,14,896
5122,15,924
5122,16,906
5122,17,885
5122,18,872
5122,19,879
5123,14,900
5123,15,929
5123,16,1251
5123,17,1105
5123,18,1098
5124,14,904
5124,15,933
5124,16,918
5125,14,909
5125,15,935
5125,16,921
5125,17,900
5126,14,912
5126,15,940
5127,14,925
5127,15,964
5127,16,959
5128,14,929
5128,15,967
5128,16,859
5128,17,761
5128,18,823
5128,19,942
5129,14,934
5129,15,977
5130,14,947
5130,15,993
5130,16,980
5130,17,969
5131,14,950
5131,15,995
5131,16,985
5131,17,970
5131,18,959
5131,19,972
5132,14,953
5132,15,996
5132,16,986
5132,17,972
5132,18,1184
5132,19,1206
5133,14,954
5133,15,997
5134,14,957
5134,15,1338
5134,16,1382
5135,14,961
5135,15,1002
5135,16,1383
5135,17,1350
5135,18,1374
5135,19,1409
5136,14,964
5136,15,1009
5136,16,993
5136,17,984
5136,18,970
5136,19,986
5137,14,968
5137,15,1013
5137,16,999
5138,14,969
5138,15,1014
5138,16,1000
5138,17,993
5138,18,975
5138,19,989
5139,14,975
5139,15,1021
5139,16,1008
5139,17,1000
5139,18,986
5139,19,1000
5140,14,980
5140,15,1025
5140,16,1015
5140,17,1010
5140,18,996
5140,19,1008
5141,14,982
5141,15,1027
5141,16,1017
5142,14,998
5142,15,1037
5143,14,1005
5143,15,1042
5144,14,1011
5144,15,1047
5145,14,1019
5145,15,1054
5145,16,1050
5145,17,1038
5145,18,1027
5145,19,1034
5146,14,1021
5146,15,1057
5146,16,1052
5147,14,1024
5147,15,1058
5148,14,1027
5148,15,1062
5149,14,1028
5149,15,1063
5150,14,1030
5150,15,1065
5150,16,1068
5150,17,1054
5150,18,1046
5150,19,1050
5151,14,1031
5151,15,1067
5151,16,1072
5151,17,1058
5151,18,1052
5151,19,1061
5152,14,1032
5152,15,1068
5152,16,1074
5152,17,1062
5152,18,1056
5152,19,1063
5153,14,1036
5153,15,392
5153,16,329
5154,14,1047
5154,15,1085
5154,16,1096
5154,17,1072
5154,18,1068
5154,19,1078
5155,14,1052
5155,15,1088
5155,16,1102
5155,17,1079
5155,18,1075
5155,19,1085
5156,14,1059
5156,15,994
5157,14,1066
5157,15,1098
5158,14,1081
5158,15,1112
5158,16,1140
5158,17,1121
5158,18,1116
5158,19,1126
5159,14,1083
5159,15,1114
5160,14,1085
5160,15,1115
5161,14,1089
5161,15,1119
5161,16,1145
5161,17,1131
5161,18,1127
5161,19,1290
5162,14,1092
5162,15,1121
5162,16,1148
5162,17,1133
5162,18,1129
5162,19,1136
5163,14,1094
5163,15,1124
5163,16,1040
5164,14,1098
5164,15,1128
5164,16,1156
5164,17,1139
5164,18,1135
5164,19,1142
5165,14,1099
5165,15,1129
5165,16,1157
5166,14,1104
5166,15,998
5166,16,987
5166,17,974
5166,18,961
5166,19,973
5167,14,1107
5167,15,1138
5167,16,1168
5167,17,446
5167,18,397
5167,19,353
5168,14,1109
5168,15,1140
5168,16,1169
5168,17,1155
5168,18,1152
5168,19,1163
5169,14,1111
5169,15,674
5169,16,1170
5169,17,1156
5169,18,1153
5170,14,1112
5170,15,1143
5170,16,1172
5171,14,1121
5171,15,1152
5172,14,1122
5172,15,1153
5172,16,1180
5172,17,1164
5173,14,1125
5173,15,1166
5173,16,1191
5173,17,1175
5173,18,1179
5173,19,1198
5174,14,1133
5174,15,1173
5174,16,1208
5174,17,1184
5174,18,1186
5175,14,1134
5175,15,1175
5175,16,1210
5175,17,1185
5175,18,1189
5175,19,1211
5176,14,1137
5176,15,1177
5176,16,1214
5176,17,1188
5176,18,1191
5176,19,1216
5177,14,1145
5177,15,1187
5177,16,1228
5178,14,1153
5178,15,1199
5178,16,1245
5178,17,1218
5178,18,1223
5178,19,1245
5179,14,1155
5179,15,1201
5179,16,1248
5179,17,1222
5179,18,1226
5179,19,1247
5180,14,1167
5180,15,1215
5181,14,1168
5181,15,1216
5181,16,1263
5182,14,1171
5182,15,1221
5183,14,1174
5183,15,1223
5184,14,1177
5184,15,1227
5184,16,1269
5184,17,1242
5184,18,1244
5184,19,1265
5185,14,1200
5185,15,1239
5185,16,1292
5185,17,1264
5185,18,1272
5185,19,1295
5186,14,1206
5186,15,1246
5186,16,1302
5186,17,1273
5186,18,1280
5186,19,1305
5187,14,1216
5187,15,1253
5187,16,1309
5187,17,1280
5188,14,1218
5188,15,1256
5189,14,1222
5189,15,1261
5189,16,1314
5190,14,1223
5190,15,1412
5190,16,1452
5191,14,1225
5191,15,1265
5191,16,1233
5191,17,1206
5191,18,1211
5191,19,1234
5192,14,1240
5192,15,1277
5193,14,1266
5193,15,1301
5193,16,1358
5193,17,1336
5194,14,1274
5194,15,1307
5195,14,1276
5195,15,1310
5195,16,179
5195,17,142
5195,18,93
5196,14,1280
5196,15,1314
5196,16,1506
5197,14,1287
5197,15,1321
5197,16,1370
5197,17,1342
5197,18,1356
5197,19,1395
5198,14,1288
5198,15,1479
5199,14,1289
5199,15,1322
5199,16,1372
5200,14,1291
5200,15,1324
5200,16,1371
5201,14,1293
5201,15,1353
5202,14,1305
5202,15,1340
5203,14,1311
5203,15,1346
5203,16,1390
5203,17,1360
5204,14,1317
5204,15,1351
5204,16,1397
5204,17,1363
5204,18,1383
5205,14,1320
5205,15,1356
5206,14,1323
5206,15,572
5206,16,1491
5207,14,1325
5207,15,1358
5207,16,1404
5207,17,1368
5208,14,1327
5208,15,1361
5209,14,1328
5209,15,1362
5209,16,1405
5210,14,1330
5210,15,1360
5211,14,1332
5211,15,1364
5211,16,1406
5212,14,1335
5212,15,1368
5212,16,1415
5212,17,1379
5212,18,1404
5213,14,1336
5213,15,1366
5213,16,1410
5213,17,1377
5213,18,1402
5213,19,1435
5214,14,1338
5214,15,1328
5215,14,1352
5215,15,1384
5216,14,1356
5216,15,149
5216,16,87
5216,17,55
5217,14,1363
5217,15,1392
5217,16,1438
5217,17,1394
5218,14,1365
5218,15,1398
5218,16,1443
5219,14,1373
5219,15,1404
5220,14,1379
5220,15,301
5221,14,1382
5221,15,1409
5221,16,1449
5221,17,1408
5221,18,1430
5221,19,1456
5222,14,1388
5222,15,1417
5223,14,1391
5223,15,1423
5223,16,1462
5224,14,1395
5224,15,1427
5224,16,1466
5224,17,1421
5224,18,1443
5224,19,1474
5225,14,1399
5225,15,1432
5225,16,1474
5225,17,1428
5225,18,1452
5225,19,1485
5226,14,1400
5226,15,1435
5226,16,1476
5227,14,1402
5227,15,1438
5228,14,1403
5228,15,1440
5229,14,1404
5229,15,1442
5229,16,1486
5230,14,1410
5230,15,1447
5231,14,1416
5231,15,1454
5231,16,1495
5232,14,1424
5232,15,1462
5233,14,1425
5233,15,1466
5234,14,1427
5234,15,1465
5234,16,1504
5235,14,1430
5235,15,1475
5235,16,1517
5235,17,1634
5235,18,1666
5236,14,1432
5236,15,1477
5236,16,1521
5236,17,1465
5237,14,1438
5237,15,1483
5238,14,1439
5238,15,1482
5239,14,1454
5239,15,1507
5240,14,1456
5240,15,1510
5240,16,1558
5240,17,1507
5241,14,1461
5241,15,1506
5241,16,1551
5241,17,1482
5242,14,1464
5242,15,1533
5242,16,1598
5243,14,1466
5243,15,1511
5243,16,1556
5243,17,1494
5243,18,1031
5244,14,1469
5244,15,1369
5244,16,565
5244,17,551
5244,18,507
5244,19,478
5245,14,1474
5245,15,665
5245,16,613
5245,17,605
5245,18,559
5245,19,552
5246,14,1482
5246,15,1529
5246,16,1576
5247,14,1483
5247,15,1522
5248,14,1485
5248,15,1528
5249,14,1493
5249,15,1535
5250,14,1496
5250,15,1521
5250,16,1586
5250,17,1531
5251,14,1500
5251,15,1537
5252,14,1504
5252,15,1541
5252,16,1577
5252,17,1516
5253,14,1506
5253,15,1553
5254,14,1513
5254,15,1558
5255,14,1518
5255,15,1561
5255,16,1609
5255,17,1556
5255,18,1583
5256,14,1521
5256,15,1564
5256,16,1612
5256,17,1545
5256,18,1589
5256,19,1608
5257,14,1527
5257,15,1568
5257,16,1616
5257,17,1561
5257,18,1593
5257,19,1621
5258,14,1529
5258,15,1569
5258,16,1619
5258,17,1569
5259,14,1541
5259,15,1575
5259,16,1630
5260,14,1542
5260,15,1578
5260,16,1631
5261,14,1547
5261,15,1581
5261,16,1634
5261,17,1579
5261,18,1615
5261,19,1638
5262,14,1552
5262,15,1589
5262,16,1641
5262,17,1586
5262,18,1620
5262,19,1642
5263,14,1556
5263,15,1598
5263,16,1593
5264,14,1563
5264,15,1600
5265,14,1568
5265,15,1609
5265,16,1661
5265,17,1616
5266,14,1573
5266,15,1606
5267,14,1574
5267,15,1604
5267,16,1657
5267,17,1607
5268,14,1584
5268,15,1615
5268,16,1666
5269,14,1591
5269,15,1620
5269,16,1674
5269,17,1628
5269,18,1661
5269,19,1689
5270,14,1592
5270,15,1619
5270,16,1667
5270,17,1621
5270,18,1649
5271,14,1594
5271,15,1624
5271,16,1677
5271,17,1624
5271,18,1656
5271,19,1676
5272,14,1602
5272,15,1632
5273,15,44
5273,16,502
5274,15,45
5274,16,432
5275,15,48
5275,16,1
5276,15,50
5276,16,3
5277,15,57
5277,16,16
5277,17,3
5278,15,60
5278,16,13
5279,15,68
5279,16,20
5280,15,74
5280,16,26
5281,15,78
5281,16,41
5281,17,20
5281,18,0
5282,15,81
5282,16,33
5283,15,86
5283,16,44
5283,17,23
5283,18,3
5284,15,94
5284,16,43
5285,15,99
5285,16,46
5285,17,1289
5285,18,1289
5285,19,1316
5286,15,110
5286,16,55
5286,17,31
5287,15,113
5287,16,368
5288,15,120
5288,16,63
5288,17,37
5288,18,30
5289,15,123
5289,16,69
5290,15,125
5290,16,71
5290,17,44
5291,15,135
5291,16,82
5292,15,138
5292,16,159
5293,15,139
5293,16,80
5294,15,152
5294,16,88
5294,17,60
5295,15,153
5295,16,89
5296,15,158
5296,16,97
5297,15,166
5297,16,100
5298,15,170
5298,16,106
5298,17,77
5298,18,223
5299,15,173
5299,16,112
5300,15,174
5300,16,1147
5300,17,1138
5300,18,1136
5300,19,1154
5301,15,181
5301,16,118
5302,15,185
5302,16,121
5303,15,206
5303,16,135
5304,15,211
5304,16,147
5304,17,106
5305,15,226
5305,16,160
5305,17,123
5305,18,77
5306,15,227
5306,16,162
5306,17,124
5307,15,228
5307,16,165
5307,17,330
5307,18,307
5308,15,236
5308,16,173
5308,17,129
5308,18,79
5308,19,32
5309,15,238
5309,16,171
5309,17,125
5309,18,76
5309,19,927
5310,15,244
5310,16,199
5311,15,245
5311,16,181
5311,17,143
5311,18,95
5311,19,37
5312,15,247
5312,16,184
5312,17,152
5312,18,107
5312,19,49
5313,15,249
5313,16,183
5313,17,146
5313,18,96
5314,15,256
5314,16,188
5314,17,149
5314,18,1432
5315,15,259
5315,16,196
5316,15,266
5316,16,198
5316,17,162
5316,18,113
5316,19,53
5317,15,270
5317,16,204
5317,17,164
5317,18,114
5317,19,1309
5318,15,275
5318,16,208
5319,15,278
5319,16,707
5319,17,174
5319,18,126
5320,15,287
5320,16,225
5320,17,183
5320,18,141
5321,15,305
5321,16,236
5321,17,197
5321,18,152
5321,19,90
5322,15,316
5322,16,73
5323,15,319
5323,16,248
5323,17,206
5323,18,156
5323,19,94
5324,15,328
5324,16,294
5324,17,264
5325,15,332
5325,16,31
5325,17,7
5326,15,347
5326,16,271
5327,15,348
5327,16,272
5328,15,350
5328,16,273
5328,17,227
5328,18,184
5328,19,377
5329,15,354
5329,16,280
5329,17,229
5330,15,359
5330,16,285
5330,17,239
5330,18,199
5331,15,364
5331,16,292
5331,17,247
5332,15,371
5332,16,298
5332,17,254
5332,18,220
5332,19,145
5333,15,372
5333,16,301
5333,17,255
5333,18,221
5333,19,144
5334,15,378
5334,16,308
5334,17,261
5334,18,229
5334,19,151
5335,15,386
5335,16,351
5335,17,305
5336,15,402
5336,16,339
5336,17,364
5337,15,410
5337,16,347
5337,17,525
5337,18,481
5337,19,456
5338,15,411
5338,16,348
5338,17,302
5338,18,284
5338,19,893
5339,15,412
5339,16,346
5339,17,299
5339,18,277
5339,19,206
5340,15,417
5340,16,1581
5341,15,423
5341,16,365
5341,17,321
5342,15,432
5342,16,372
5342,17,333
5343,15,434
5343,16,377
5343,17,337
5343,18,399
5343,19,359
5344,15,437
5344,16,383
5345,15,440
5345,16,385
5345,17,347
5346,15,443
5346,16,388
5346,17,351
5346,18,319
5347,15,444
5347,16,389
5347,17,352
5348,15,446
5348,16,1129
5348,17,1111
5349,15,448
5349,16,392
5350,15,450
5350,16,395
5350,17,358
5351,15,463
5351,16,520
5352,15,464
5352,16,1400
5352,17,1367
5352,18,1392
5353,15,481
5353,16,416
5354,15,483
5354,16,420
5354,17,397
5354,18,349
5354,19,306
5355,15,485
5355,16,419
5356,15,497
5356,16,1691
5357,15,498
5357,16,1685
5357,17,1637
5357,18,1671
5357,19,1695
5358,15,502
5358,16,434
5358,17,412
5359,15,503
5359,16,975
5359,17,959
5359,18,951
5360,15,507
5360,16,429
5360,17,53
5361,15,516
5361,16,450
5361,17,427
5361,18,378
5361,19,645
5362,15,520
5362,16,454
5362,17,430
5363,15,527
5363,16,459
5363,17,435
5364,15,529
5364,16,462
5364,17,437
5365,15,530
5365,16,443
5365,17,407
5365,18,558
5365,19,518
5366,15,536
5366,16,470
5366,17,445
5367,15,546
5367,16,473
5367,17,450
5367,18,401
5368,15,547
5368,16,474
5368,17,82
5368,18,40
5369,15,557
5369,16,488
5370,15,558
5370,16,493
5370,17,469
5370,18,428
5370,19,394
5371,15,560
5371,16,490
5371,17,464
5371,18,416
5372,15,562
5372,16,492
5372,17,466
5372,18,417
5372,19,384
5373,15,564
5373,16,499
5373,17,475
5373,18,434
5374,15,573
5374,16,504
5374,17,48
5374,18,12
5375,15,583
5375,16,517
5376,15,584
5376,16,516
5376,17,485
5377,15,585
5377,16,518
5377,17,503
5378,15,590
5378,16,522
5379,15,598
5379,16,538
5379,17,526
5379,18,482
5379,19,457
5380,15,603
5380,16,546
5380,17,537
5380,18,492
5380,19,465
5381,15,605
5381,16,549
5381,17,539
5382,15,612
5382,16,555
5382,17,546
5382,18,502
5382,19,479
5383,15,616
5383,16,559
5383,17,548
5384,15,617
5384,16,560
5384,17,549
5384,18,506
5385,15,618
5385,16,561
5385,17,550
5385,18,1024
5385,19,1031
5386,15,621
5386,16,567
5386,17,554
5387,15,622
5387,16,568
5387,17,555
5387,18,511
5388,15,626
5388,16,574
5388,17,563
5388,18,515
5388,19,489
5389,15,631
5389,16,579
5389,17,570
5389,18,524
5389,19,505
5390,15,634
5390,16,581
5390,17,571
5390,18,522
5390,19,503
5391,15,642
5391,16,588
5391,17,582
5392,15,643
5392,16,589
5392,17,581
5393,15,647
5393,16,592
5394,15,650
5394,16,595
5394,17,590
5394,18,538
5394,19,530
5395,15,654
5395,16,598
5395,17,595
5396,15,660
5396,16,603
5396,17,591
5396,18,541
5396,19,532
5397,15,662
5397,16,608
5397,17,601
5397,18,554
5397,19,548
5398,15,672
5398,16,501
5399,15,675
5399,16,624
5399,17,616
5399,18,571
5399,19,563
5400,15,683
5400,16,631
5400,17,610
5400,18,566
5400,19,790
5401,15,684
5401,16,632
5402,15,686
5402,16,634
5403,15,693
5403,16,642
5403,17,632
5404,15,694
5404,16,644
5404,17,633
5405,15,698
5405,16,650
5405,17,643
5406,15,699
5406,16,651
5407,15,703
5407,16,654
5408,15,714
5408,16,668
5408,17,652
5408,18,614
5408,19,625
5409,15,727
5409,16,676
5409,17,665
5409,18,625
5409,19,635
5410,15,730
5410,16,679
5410,17,667
5411,15,736
5411,16,684
5412,15,746
5412,16,696
5412,17,679
5412,18,643
5412,19,650
5413,15,747
5413,16,697
5413,17,680
5414,15,753
5414,16,704
5414,17,689
5415,15,755
5415,16,706
5415,17,690
5415,18,652
5415,19,661
5416,15,756
5416,16,708
5416,17,691
5416,18,655
5416,19,664
5417,15,761
5417,16,714
5418,15,765
5418,16,715
5418,17,699
5419,15,769
5419,16,1497
5420,15,777
5420,16,733
5420,17,720
5420,18,1442
5421,15,783
5421,16,746
5421,17,731
5421,18,700
5421,19,706
5422,15,795
5422,16,755
5422,17,739
5422,18,710
5422,19,723
5423,15,796
5423,16,758
5424,15,797
5424,16,759
5425,15,800
5425,16,748
5425,17,75
5426,15,801
5426,16,762
5427,15,807
5427,16,764
5427,17,749
5428,15,809
5428,16,767
5429,15,812
5429,16,768
5430,15,814
5430,16,769
5430,17,756
5430,18,729
5430,19,737
5431,15,817
5431,16,773
5431,17,760
5432,15,821
5432,16,778
5432,17,764
5432,18,735
5433,15,823
5433,16,782
5434,15,825
5434,16,776
5435,15,836
5435,16,793
5435,17,777
5435,18,750
5435,19,752
5436,15,837
5436,16,794
5436,17,778
5437,15,839
5437,16,798
5437,17,787
5438,15,841
5438,16,800
5438,17,788
5438,18,756
5438,19,767
5439,15,843
5439,16,801
5440,15,853
5440,16,807
5441,15,861
5441,16,820
5441,17,808
5441,18,779
5441,19,795
5442,15,872
5442,16,832
5442,17,821
5442,18,792
5442,19,808
5443,15,873
5443,16,835
5443,17,820
5443,18,794
5443,19,810
5444,15,880
5444,16,842
5444,17,827
5444,18,1217
5444,19,1236
5445,15,889
5445,16,853
5445,17,840
5445,18,817
5446,15,890
5446,16,858
5446,17,844
5446,18,822
5446,19,829
5447,15,892
5447,16,857
5448,15,893
5448,16,860
5449,15,899
5449,16,869
5449,17,857
5449,18,833
5450,15,903
5450,16,870
5450,17,862
5450,18,841
5450,19,845
5451,15,907
5451,16,874
5451,17,865
5451,18,846
5451,19,852
5452,15,908
5452,16,875
5453,15,910
5453,16,882
5453,17,869
5454,15,911
5454,16,883
5455,15,928
5455,16,910
5455,17,888
5455,18,874
5456,15,931
5456,16,915
5456,17,892
5456,18,878
5456,19,886
5457,15,939
5457,16,928
5458,15,943
5458,16,933
5458,17,908
5458,18,892
5458,19,899
5459,15,946
5459,16,939
5460,15,949
5460,16,941
5460,17,919
5461,15,954
5461,16,944
5461,17,925
5462,15,956
5462,16,948
5463,15,957
5463,16,951
5463,17,931
5463,18,924
5464,15,959
5464,16,952
5465,15,978
5465,16,967
5465,17,950
5465,18,945
5465,19,950
5466,15,987
5466,16,336
5466,17,965
5466,18,955
5466,19,970
5467,15,988
5467,16,976
5467,17,962
5468,15,991
5468,16,984
5469,15,1001
5469,16,989
5469,17,979
5469,18,964
5469,19,978
5470,15,1012
5470,16,1001
5470,17,992
5470,18,978
5471,15,1016
5471,16,1002
5471,17,995
5471,18,979
5471,19,995
5472,15,1017
5472,16,1005
5472,17,998
5473,15,1022
5473,16,1012
5473,17,1004
5473,18,989
5473,19,1003
5474,15,1028
5474,16,1018
5475,15,1034
5475,16,1032
5475,17,1022
5476,15,1044
5476,16,1042
5476,17,1026
5477,15,1055
5477,16,1051
5477,17,1036
5478,15,1061
5478,16,1065
5479,15,1064
5479,16,1066
5479,17,1053
5479,18,1047
5479,19,1052
5480,15,1066
5480,16,1093
5481,15,1069
5481,16,1073
5481,17,1059
5481,18,1053
5481,19,1060
5482,15,1074
5482,16,1083
5483,15,1077
5483,16,1086
5483,17,1064
5483,18,1037
5483,19,1042
5484,15,1081
5484,16,1089
5484,17,1067
5484,18,1063
5485,15,1083
5485,16,1091
5486,15,1089
5486,16,1103
5486,17,1080
5486,18,1076
5486,19,1086
5487,15,1090
5487,16,463
5487,17,440
5488,15,1091
5488,16,1106
5488,17,1083
5488,18,1081
5488,19,1093
5489,15,1096
5489,16,1100
5489,17,815
5490,15,1097
5490,16,943
5490,17,924
5490,18,906
5490,19,920
5491,15,1107
5491,16,1132
5491,17,1113
5491,18,1106
5491,19,1114
5492,15,1110
5492,16,1134
5492,17,1120
5493,15,1122
5493,16,1104
5493,17,1134
5493,18,1130
5494,15,1126
5494,16,1154
5494,17,1142
5495,15,1127
5495,16,1155
5496,15,1132
5496,16,1160
5496,17,1143
5496,18,1140
5497,15,1133
5497,16,1161
5497,17,1148
5498,15,1135
5498,16,1163
5499,15,1136
5499,16,1165
5500,15,1137
5500,16,1166
5500,17,1154
5500,18,1150
5500,19,1166
5501,15,1142
5501,16,1171
5501,17,1157
5501,18,1154
5501,19,1168
5502,15,1148
5502,16,1175
5502,17,1161
5502,18,1163
5502,19,1181
5503,15,1149
5503,16,1107
5503,17,1084
5504,15,1150
5504,16,1185
5505,15,1155
5505,16,1183
5505,17,1165
5506,15,1159
5506,16,1187
5506,17,1172
5506,18,1171
5506,19,1194
5507,15,1162
5507,16,1189
5508,15,1171
5508,16,1199
5509,15,1174
5509,16,1207
5510,15,1184
5510,16,1224
5511,15,1186
5511,16,1223
5512,15,1191
5512,16,1232
5512,17,1207
5512,18,1213
5512,19,529
5513,15,1193
5513,16,1234
5513,17,1205
5513,18,1210
5513,19,1233
5514,15,1196
5514,16,1238
5515,15,1197
5515,16,1237
5515,17,1211
5516,15,1200
5516,16,1247
5516,17,1221
5517,15,1204
5517,16,1222
5517,17,1224
5518,15,1208
5518,16,14
5519,15,1209
5519,16,1256
5519,17,1229
5520,15,1225
5520,16,1272
5521,15,1226
5521,16,1268
5522,15,1241
5522,16,1295
5522,17,1263
5522,18,1269
5522,19,1276
5523,15,1242
5523,16,1297
5523,17,1270
5523,18,1275
5523,19,1299
5524,15,1254
5524,16,1304
5525,15,1264
5525,16,1317
5525,17,953
5526,15,1266
5526,16,1319
5526,17,1292
5527,15,1274
5527,16,1328
5528,15,1280
5528,16,1330
5528,17,1301
5528,18,1304
5528,19,1336
5529,15,1282
5529,16,1336
5529,17,1309
5529,18,1316
5529,19,1351
5530,15,1286
5530,16,1337
5530,17,1305
5530,18,1305
5530,19,1335
5531,15,1288
5531,16,1341
5531,17,1314
5531,18,1323
5532,15,1291
5532,16,1381
5532,17,1349
5533,15,1292
5533,16,1344
5533,17,1315
5533,18,1325
5533,19,1358
5534,15,1304
5534,16,1354
5535,15,1313
5535,16,1363
5535,17,1496
5535,18,1528
5535,19,1551
5536,15,1317
5536,16,1305
5537,15,1320
5537,16,1369
5538,15,1325
5538,16,1374
5538,17,1344
5538,18,1359
5538,19,1397
5539,15,1330
5539,16,1151
5539,17,897
5539,18,882
5539,19,888
5540,15,1331
5540,16,1377
5541,15,1337
5541,16,1380
5541,17,1347
5541,18,1368
5541,19,1404
5542,15,1339
5542,16,1385
5542,17,1353
5542,18,1373
5542,19,1407
5543,15,1347
5543,16,1389
5543,17,1359
5544,15,1348
5544,16,1394
5544,17,1364
5544,18,1389
5544,19,1426
5545,15,1349
5545,16,1396
5546,15,1367
5546,16,1411
5547,15,1370
5547,16,1418
5547,17,1382
5547,18,1409
5547,19,1439
5548,15,1380
5548,16,1427
5549,15,1381
5549,16,1426
5549,17,1387
5549,18,1413
5550,15,1385
5550,16,1428
5551,15,1394
5551,16,1468
5552,15,1396
5552,16,1439
5553,15,1397
5553,16,1441
5553,17,1400
5554,15,1399
5554,16,1082
5555,15,1411
5555,16,1451
5556,15,1415
5556,16,1455
5556,17,1412
5556,18,1434
5557,15,1420
5557,16,1460
5558,15,1421
5558,16,1461
5559,15,1426
5559,16,1467
5560,15,1428
5560,16,1470
5560,17,1423
5560,18,1446
5560,19,1477
5561,15,1445
5561,16,1481
5561,17,1435
5562,15,1448
5562,16,1499
5562,17,1457
5562,18,1508
5562,19,1538
5563,15,1449
5563,16,1490
5563,17,1440
5563,18,1465
5563,19,421
5564,15,1450
5564,16,954
5564,17,939
5564,18,931
5565,15,1455
5565,16,1244
5565,17,1216
5565,18,1222
5565,19,1244
5566,15,1456
5566,16,1509
5567,15,1460
5567,16,1498
5568,15,1463
5568,16,1515
5569,15,1464
5569,16,1503
5569,17,1450
5569,18,1470
5569,19,1496
5570,15,1467
5570,16,1511
5570,17,1462
5571,15,1471
5571,16,1514
5571,17,1469
5571,18,1488
5571,19,1505
5572,15,1472
5572,16,1516
5573,15,1474
5573,16,1523
5573,17,1471
5573,18,1485
5573,19,1519
5574,15,1478
5574,16,1525
5574,17,1468
5575,15,1480
5575,16,1530
5575,17,1479
5575,18,1510
5575,19,1541
5576,15,1486
5576,16,1528
5576,17,1473
5576,18,1497
5577,15,1487
5577,16,1533
5577,17,1476
5578,15,1489
5578,16,1534
5579,15,1493
5579,16,1545
5580,15,1495
5580,16,1546
5581,15,1496
5581,16,1539
5581,17,1478
5582,15,1497
5582,16,1540
5583,15,1500
5583,16,1548
5584,15,1504
5584,16,1547
5585,15,1512
5585,16,1578
5585,17,1544
5586,15,1519
5586,16,1560
5587,15,1531
5587,16,1573
5587,17,1517
5587,18,1547
5587,19,1570
5588,15,1536
5588,16,1063
5588,17,1050
5589,15,1544
5589,16,1594
5589,17,1539
5589,18,1597
5589,19,1651
5590,15,1551
5590,16,1595
5590,17,1538
5591,15,1555
5591,16,1613
5591,17,1567
5592,15,1559
5592,16,1606
5593,15,1562
5593,16,1601
5593,17,1550
5593,18,1571
5593,19,1579
5594,15,1563
5594,16,1610
5594,17,1557
5594,18,1580
5595,15,1567
5595,16,1617
5595,17,1563
5596,15,1577
5596,16,1624
5596,17,1568
5596,18,1596
5596,19,591
5597,15,1584
5597,16,1637
5597,17,1582
5598,15,1587
5598,16,1633
5598,17,1576
5598,18,1599
5598,19,560
5599,15,1594
5599,16,1650
5599,17,1099
5600,15,1596
5600,16,1645
5600,17,1593
5601,15,1601
5601,16,1651
5601,17,1601
5601,18,1633
5601,19,1657
5602,15,1617
5602,16,1671
5602,17,1625
5603,15,1629
5603,16,1690
5603,17,1642
5603,18,1676
5604,15,1630
5604,16,1693
5604,17,1643
5604,18,1678
5604,19,352
5605,15,1631
5605,16,96
5605,17,830
5606,16,5
5606,17,912
5607,16,7
5607,17,1151
5607,18,1148
5607,19,1161
5608,16,10
5608,17,0
5609,16,11
5609,17,1
5610,16,37
5610,17,11
5611,16,59
5611,17,30
5612,16,60
5612,17,32
5613,16,67
5613,17,396
5614,16,75
5614,17,47
5614,18,1539
5615,16,90
5615,17,61
5616,16,107
5616,17,78
5616,18,37
5617,16,111
5617,17,83
5617,18,41
5617,19,1
5618,16,113
5618,17,85
5618,18,45
5619,16,124
5619,17,842
5619,18,818
5619,19,828
5620,16,137
5620,17,93
5620,18,414
5620,19,366
5621,16,143
5621,17,104
5621,18,62
5622,16,151
5622,17,308
5623,16,152
5623,17,108
5624,16,155
5624,17,117
5624,18,72
5625,16,158
5625,17,121
5626,16,172
5626,17,134
5626,18,88
5627,16,174
5627,17,136
5628,16,178
5628,17,140
5629,16,190
5629,17,157
5629,18,1253
5629,19,1275
5630,16,191
5630,17,158
5631,16,207
5631,17,173
5631,18,128
5632,16,209
5632,17,169
5632,18,121
5633,16,226
5633,17,184
5634,16,234
5634,17,192
5634,18,147
5634,19,80
5635,16,235
5635,17,193
5635,18,150
5635,19,86
5636,16,241
5636,17,201
5636,18,158
5637,16,249
5637,17,208
5638,16,260
5638,17,1146
5638,18,1143
5638,19,1147
5639,16,274
5639,17,438
5639,18,616
5639,19,628
5640,16,278
5640,17,232
5640,18,59
5640,19,128
5641,16,281
5641,17,231
5642,16,283
5642,17,248
5642,18,219
5642,19,154
5643,16,288
5643,17,240
5643,18,200
5643,19,130
5644,16,290
5644,17,242
5645,16,291
5645,17,246
5645,18,207
5646,16,297
5646,17,253
5647,16,299
5647,17,249
5647,18,213
5648,16,303
5648,17,257
5649,16,304
5649,17,259
5649,18,225
5649,19,150
5650,16,309
5650,17,265
5650,18,235
5650,19,159
5651,16,319
5651,17,178
5651,18,135
5652,16,320
5652,17,273
5653,16,321
5653,17,275
5653,18,245
5653,19,171
5654,16,325
5654,17,276
5654,18,249
5655,16,331
